id,text,polarization,political,racial/ethnic,religious,gender/sexual,other
rus_826d97fc848e39ab9c57f7cb9ecaf5b7,@USER А комики-евреи еще лучше!,0,0,0,0,0,0
rus_8272643b44b82aec6b722b526ec2e4cd,Больше всего на фоне вспышки короны меня угнетают люди. Сразу столько глупости вылезает и расизма/нацизма  что тошно. Не помню  чтобы так реагировали на эболу  а она опаснее в разы.,0,0,0,0,0,0
rus_82a86667a3a9eba4b7cf64c94984715a,@USER ну и кто говорил  что им пофиг на санкции?),0,0,0,0,0,0
rus_82bb07482f979b760e86f097885648da,"ненавижу  когда меня насильно заставляют слушать про веру и Бога  при том  что люди знают  что я атеист.
я ничего против религии не имею  но вот это навязывание меня выводит.",1,0,0,1,0,0
rus_82bda659215127494aecb437c81d0be0,Он действительно плохо поступил  потому что мусульмане не празнуют Новый год  а он принёс,0,0,0,0,0,0
rus_82c0fee5fd66b773121336c8d5c2c85f,@USER Маски сброшены. Колониализм главная ценность Запада.,1,1,0,0,0,0
rus_832606a7162769b3a98620fe126711a0,#coronavirus #лгбт #LGBTQuarantine шёл 16й день карантина  это синяк  который остался после ее укуса. ему уже 3 дня  он большой мальчик,0,0,0,0,0,0
rus_832f692c1c5b5a1ac70c10fe67a14594,когда вонючие мужики перестанут самоутверждаться за счёт женщин и собственных детей это пиздец потому что я не представляю что твориться сейчас во время самоизоляции в таких семьях как страдают женщины и ломается психика детей я злюсь и чувствую бессилие,1,0,0,0,1,0
rus_835113d7e450308e0635e9cc8aa2d1a7,"Разница между Путином и Кимом в том что Путинский культ личности как не странно придумала западная пропаганда для самой себя. 
Если ты отбросишь oт себя все либеральные про-западные сми- ты удивишься. Никакого культа личности Путина у нас оказывается нет.",1,1,0,0,0,0
rus_8387f2cc296738efbec77014ad75a932,Может это потому что я ни то атеист ни то агностик но я на протяжении всей игры ни разу не чувствовала что речь о вере конкретно в бога,0,0,0,0,0,0
rus_83a723f8266ae2a44366898e4e201dbc,Гидота! Шмонать   поставив в позу  3 пацанов в масках на лавочке - это долг перед отечеством  а закрыть нахрен ворота перед церквями   чтоб не шастали с ветками от деревьев- это неее  религия не позволяет,1,0,0,1,0,0
rus_83c624bebaca84893551e7ffd041e320,Именно так куётся #экстремизм власти и #геноцид народа..,1,1,0,0,0,0
rus_83ce28e828222333954d8b1deb323b44,Почему Европа военное положение не вводит в связи с рапространением вируса? Надеюсь наши власти немедленно введут в случае чего. Не дай Бог такой панике  как в Италии. - Коммерсантъ: Коронавирусу объявлен джихад.,1,1,0,0,0,0
rus_83ee4f7eec7a9fab0b1f279dd1af83b7,@USER Иосиф Пригожин говорил  что в коронавирусе геи виноваты,1,0,0,0,1,0
rus_83f3791a8e1ccceaadec5e78073aad1f,Я только вчера подумал - почему за 2 недели карантина Твиттор как-то притих в говносрачах типа  там фемки негодуют  тут тред про платить или нет за кофе  кому уступать первому и и.п. Сегодня открываю - вентилятор говна про работу баристой Всё в лучших традициях Лондо́на и Парижа.,0,0,0,0,0,0
rus_83f524f63445b893ca6ff610909b31c1,"Читай коран еби баран☝️☝️☝️🥰🥰🥰
Прими ислам вдувай ослам☝️☝️☝️Аллах один закон един
Кого ебем того едим
В глазах огонь душе аллах
Овцу трах трах
Метро Бабах",1,0,0,1,0,0
rus_84013df8cf76b55aaff200d539fcb462,"Смешно  что в своей рассылке вы пишете  что ВОЗ изменила мнение про маски и всем рекомендует их носить  и даёте ссылку на статью от 7 апреля под названием ""No need for healthy to wear face masks  says WHO after review"". Воистину  сектанты-масочники совсем отключили мозг)))",0,0,0,0,0,0
rus_8406e3c5b836eee2ff53f3559b18b8f2,"🚨💰 Москва победила юаневый кризис? 

После угроз США ставка по юаню взлетела до 200%  но теперь уже ниже нуля. Bloomberg: Россия нашла обходные пути через третьи страны. Санкции больше не работают? 🔥🇷🇺💴

t.me/ejdailyru
#Россия #Юань #Санкции #Экономика",0,0,0,0,0,0
rus_841bac6ff4080b5f8537f40d00df3353,Скорее всего но кстати  только азиаты и ходят в масках и перчатках,0,0,0,0,0,0
rus_844dd4a133a33b55808e4ab269966194,Снова одной ложкой. В храме верующие причастились афганским героином и испьітали религиозньій екстаз в пику пандемии коронавируса,1,0,0,1,0,0
rus_846b2d233872f2bbb7fbdaab3f4e6440,Когда это? Какая Россия? Российская империя? Совок? Нынешняя Россия? Нынешняя Россия не была врагом штатов. Совок под конец тоже не был прям врагом  а Российская империя вообще никогда не была врагом США. Это нынешней узурпатор заставляет россиян думать  что американцы всегда были против нас,1,1,0,0,0,0
rus_847d186b466c6e8ff0589a555ec1fcab,В симулятор Plague Inc. добавят новый режим: игроки будут бороться с вирусом  а не распространять его Дополнение разработано при участии ВОЗ.,0,0,0,0,0,0
rus_8487d9af1b014674df12d9c3d4aa6939,"пять вещей которые меня щас радуют потому что очень терапечтивно 

1. джейвики 
2. кофе в унике каждый день (я обанкрочусь) 
3. погода очень солнечная и теплая!! хорошечно
4. эдиты 
5. дэдди янки",0,0,0,0,0,0
rus_84911d824efe8c902f823ff429460848,оксимирон мусульманин? я так подумал потому-что он в треке детектор лжи сказал что он принял Ислам,0,0,0,0,0,0
rus_84987bd5a6955e4906b4ed48fc3c9dae,Да на прошлой неделе был там  многие в масках посетители  людей было мало но все равно в отделе мясо страно пахло как всегда холодильные камеры не для них и также многие заказывали фрукты и сухофрукты из под стола крытые как люди просили  другое пугает люди плются также как и ран,0,0,0,0,0,0
rus_84a6900e4d0d362edd7c5c4bed0cad36,Молодежь должна оставаться бдительной и поддерживать друг друга во время пандемии  помогая тем  кто страдает от физических и психологических последствий.,0,0,0,0,0,0
rus_84b8bc4eb3ea6b662ae9ae3d1b317327,По-факту  если азиаты перестанут есть все  что движется  вирусов будет намного меньше,1,0,1,0,0,0
rus_84b8fd982b32a057ed61948d6cdb7d9e,"― Тарелочница  да ещё и меркантильная.

Аж премиум купила  в провинции это красный флаг в женских анкетах: всё очень серьёзно и строго  халявщикам-«пополамщикам» и иной гендерной нечисти местные (не) дамы не рады.

И нет  она не шутит. Любовь — для лохов. Мужчины  очнитесь!

#сексизм #Twinby #Россия",1,0,0,0,1,0
rus_84cfb14de2510e0a4a3f94e7e09b0959,"ладно тут как в классике к моменту приезда что исидор что симон оба помирают

симон хз дед колдун волхв ушел жить к степнякам потому что христиане заебали",0,0,0,0,0,0
rus_84d65770aa3717a3feb2aa9e50186cb1,"@USER Ватники вообще по своей больной идеологии считают что Германия - это территория России .
5 Колона бля .",1,1,0,0,0,0
rus_84f1864c6611c0de533fc563fa23d485,@USER @USER Помогли б еще из-за рубежа...богатые казахи...,0,0,0,0,0,0
rus_8520d540c76dbcacfff84b487470531f,@USER @USER Когда в москве оппозиция найдет яйца чтобы ебашить камнями ментов- начнет что то меняться.,1,1,0,0,0,0
rus_853764045769e9a7bbc83723cb22852e,Бизнес-омбудсмен и председатель «Партии роста» Борис Титов намерен провести ее съезд онлайн. Еще до введения режима карантина мероприятие планировалось на 21 марта. Титов обратился в ЦИК и Минюст с просьбой разрешить такую форму  пишут «Ведомости».,0,0,0,0,0,0
rus_8537f314f15e207a264681e7c45ef42b,Я не знаю кто такие хохлы,0,0,0,0,0,0
rus_853964d4f7b1778eebb634ef9cd2f5e5,В Киевской области результат ПЦР-исследования на коронавирус у умершего мужчины оказался ошибочным #новини #новости #news #Ukraine #Украина #Україна,0,0,0,0,0,0
rus_853acbe69ab8b20330f1ab9325106ada,@USER Правильно пишут.  По статистике это именно так. Женщины стали агрессивными. Но это тоже обусловлено рядом причин.,0,0,0,0,0,0
rus_8551aff7b8c6ceb6ca2b7caa8c457ffc,Враз не стало феминизма  Лесбиянок  мазохизма Даже просто голубых  Днём с огнём не сыщешь их. Смузи  вейпы  барбершопы Стали тоже всем до жопы  Это всё вдруг стало зря  Лучше корень имбиря. Мысль во времена чумы: Может вирус - это мы? И Господь там  наверху  Просто чистит шелуху.,1,0,0,1,1,0
rus_8554b8cf0819d3e26ef492e787ca77fc,Если РФ откажется от прекращения огня  США должны будут ужесточить санкции  — сенатор Линдси Грэм,0,0,0,0,0,0
rus_855bf5a9ea6ed7e21166803202a4af11,Хадис относительно профилактики распространения опасной болезни в исламе #СерияРелигиозныеПредписанияПоАктуальнымВопросам #ЦентрНазарбаева,0,0,0,0,0,0
rus_855c5acd7e140bb34a009e632b9a678d,@USER Это выбор региона  братья казахи жить не могут без камри,0,0,0,0,0,0
rus_85676972db6448fa127936211c95debe,"«вы же христиане  вы можете съесть даже змею… 
если вы сможете её поймать»
©",0,0,0,0,0,0
rus_85689d237d93c8bff84b4ad2a8f0b1dc,"🇷🇺 Россия могла снять санкции с Марко Рубио

INSIDER-T сообщает  что после переговоров Лаврова и Рубио 🇷🇺 могла убрать санкции с госсекретаря США. Источник в МИД намекает: это только начало. Ранее Кремль исключал такой шаг  пока под санкциями остается Лавров.

#РоссияСША #Санкции #Дипломатия #Рубио",0,0,0,0,0,0
rus_856a014ff54fb30bb6d1cff71acaf71b,"Мафия?кучка педиков?
мафия блять 
а в рф блять путин главный вор страны а едро его партия
у меня даже путинских пидоров мафией назвать не получается.
если проще раз ты мозг гдето потерял
нет ы рф профсоюзов",1,1,0,0,0,0
rus_856fb2c65505495783a3340c2d5d8056,бумер ващет первое российское роуд-муви!,0,0,0,0,0,0
rus_8572c760b209f9d13d60d762b5ba116c,@USER @USER Турки сбили самолет и ничего ,0,0,0,0,0,0
rus_857ca152c608758c012e305f71fdcf8e,Министр обороны Литвы Довиле Шакалене заявила  что русскоязычные мигранты из постсоветских стран представляют угрозу для нацбезопасности и предложила завозить вместо них «англоговорящих  католических  прозападных филиппинцев».🤦,1,0,1,0,0,0
rus_857e6ffed71015745a896b15c6ea9aab,хороший повод посмотреть насколько тупы американцы. сейчас  когда и до них добралась пропаганда. столь же оголтелая и рассчитанная на экстремально тупых. подозреваю  что их там реально дохрена,1,0,1,0,0,0
rus_8585ed13cd4d6319cb3ca2b1e0c01fa7,"@USER Ну даже если отменят 
Призовут позже 
Плюс карантин 
В мск вообще пропускной режим и типа
Ко мне никак(
Так что",0,0,0,0,0,0
rus_85885a9816af795ca5bd332d78e40e6f,до пизды. все чурки пидоры ебаные  я искренее ненавижу вас всех и желаю  чтобы вы блять сдохли и горели в аду мрази,1,0,1,0,0,0
rus_85a1e862930bcf2d113c0bef8f64301b,А Талды - корган. Это мать его!!! Русская Гавриловка!  Доколе на русских землях  укропа казахи и проч. Будут творить беспредел?!,1,0,1,0,0,0
rus_85a9365f5ee5c597bb98761289c2ed76,@USER Туманность ☹️ Мы сами виноваты в этом вирусе. А он на коне. Как обычно :( Короче  ты виновата и все мы. Блин 😡,0,0,0,0,0,0
rus_85ada19377c2e681f7bb1c9e7c90407a,"Слушаю подкаст по буддизму: 
«Вот Иисуса евреи убить хотели  но в Индии евреев не было и никто Будду убить не хотел». 

Обожаю. Даже тут виноваты евреи. Хихикнула.",1,0,1,1,0,0
rus_85c27a8f27359dfd3e6ad491615f5c68,Офигеть что там казахи творят просто. Не ожидал.,0,0,0,0,0,0
rus_85c5a02c37ad31e7fa44d22a0947c631,Я дико извиняюсь. А Сергей Зверев живой ещё? Ну  гамадрил этот в короне?,0,0,0,0,0,0
rus_85d7dfd85d71210ef99c4ae7aed59ad5,Вот смотрите  говорят что маски против вируса не помогают  тогда блядь нахуя вводят массочный режим в городах  и странах? Зачем? Они же ебать не помогают Или все же они нужны? Какой-то критинизм головного мозга получается. А вы носите маску?,0,0,0,0,0,0
rus_85f144b45b4fd7853b83de934bec50bf,Украина призывает расширить санкции против России,0,0,0,0,0,0
rus_85f1db0747f645b150fd73b40dca42f6,"янк/янки  как вам удобно^^
she/her 
18 y.o.

увлекаюсь k-pop (иччи  нст)  также шарю за западных артистов (их много)

есть любимый пёсик - юки  порода - той пудель 

учусь на графического дизайнера   не умею рисовать кста 

dni: chrezmernaya depressivnost sorry

nakamoto yuta is my husband",0,0,0,0,0,0
rus_861140da08f4c0c4c323eb88264babaf,СМИ: В Британии на следующей неделе начнутся испытания вакцины против коронавируса на животных,0,0,0,0,0,0
rus_867074420cab884d56b948c822638028,Молодцы сектанты! Ждём статистику по Пермскому краю 👍,0,0,0,0,0,0
rus_868597d3bb42538c240131b846cc2b74,нет желания упрекать доверчивых людей в том  что они боятся пандемии  верят сми и соцсетям. Не все люди обладают критическим мышлением. Сектантами назваю узкую прослойку агрессивно настроенных сторонников жёстких мер  отказывающих скептикам в праве на альтернативное мнение,0,0,0,0,0,0
rus_8691c81a2a79faa919273e910cb67296,Хватит писать про феминизм и толерантность   кому это интересно  сейчас надо про вирус и карантин !,0,0,0,0,0,0
rus_86abffd5e6f8faaf52cadb12de6351cc,"Знаете почему Тайвань  Сингапур и Германия так быстро справились с короной? И я нет  ведь руководительницы этих стран женщины  и у них есть ""пмс выходные""  в которые они наверно повесели решение всех своих дел на губернаторов  вообщем непонятно",1,0,0,0,1,0
rus_86aeb92a58d49778d67ebc6c2be9a101,Приходит доктор! И медсестрица! О белла чао  бела чао  белла чао-чао-чао  У них под маской не видно лица  они все в белом и шуршат. Пусть наградят их за их работу  О белла чао  бела чао  белла чао-чао-чао  Они герои  они сегодня по жизни на передовой.,0,0,0,0,0,0
rus_86cda31a3131ba510d5b730071fb84c0,"совок это демократия
ебать ты дебил",0,0,0,0,0,0
rus_86cf5fc53dda2b2db0fb785580b78165,это да  совки много наворотили дел...,0,0,0,0,0,0
rus_86ee3d9443a873b236baa3987a19aef0,Евреи в 8 раз чаще становятся жертвами коронавируса: Ученые заметили  что в Великобритании среди евреев наблюдается больше всего жертв COVID-19 из-за некоторых факторов.,0,0,0,0,0,0
rus_86f4f7940a02bf001da602ef83986b64,Заебало это нытье  что на карантине все сходят с ума и уже не знают  что делать. Так вы ж все такие модные интроверты  которые сидят дома пьют чай и смотрят сериальчики.,0,0,0,0,0,0
rus_86f5d9eac2aea2ade0bb7caa48fdf452,за время самоизоляции твиттер настолько загрязнился что мизогиния вернулась в радфем,1,0,0,0,1,0
rus_87008f9f7d324c49802f24502f259952,@USER А Хаматова выбрала концлагерь… для нас. А сама сьебалась в гейропу,0,0,0,0,0,0
rus_874207d40a34118a81f8de99639b0f57,Ненавижу изоляцию. Хотя может не в изоляции дело,0,0,0,0,0,0
rus_874ff73a9e8c6d034a1d142c221afe66,Запутенские крепыши-скрепыши которые свято верили циничным пропагандонам и тупым экспертам что вирус это ерунда типа гриппа маски бесполезны умирают только азиаты и пр. бред через 1-2 недели массово поедут и повезут своих родственников в больницы и обнаружат там полный пиздец!,1,1,0,0,0,0
rus_8752a2216b1b9cfba332ec0d51e97643,Спасибо большое Коронавирусу за то  что перекрыл всем лгбт-парам(чьи отношения на расстоянии) возможность увидеть своих любимых Ребят  мы сможем увидеть наших любимых  просто стоит верить и не забывать  что возможности ещё будут. Главное терпение. Мы сможем #лгбт #LGBTQ #тнрс,0,0,0,0,0,0
rus_8772f939c22a1a4b24e3ff7d233478ba,2 народа нацистов блять. И ещё хуже то  что в Нью Йорке украинцы в основном ЕВРЕИ.,1,0,1,0,0,0
rus_879bf92f423727e705aa4113a5bb62b8,"САЩ готвят санкции срещу ""Газпром""
Администрацията на президента Доналд Тръмп разработи нови мерки за икономическо въздействие върху Кремъл  който досега не е показал признаци  че иска да прекрати войната срещу Украйна.

Санкциите  подготвени от Вашингтон […] 

[Original post on flipboard.social]",0,0,0,0,0,0
rus_879db47472184da10a7378a327199218,@USER Казахи пнули в зад  хоть Батька не слинял ещё),0,0,0,0,0,0
rus_87c3ce551e8b000a975f11875392f75a,• Билл Гейтс выделил $10 млн на борьбу с коронавирусом • Джек Ма выделил $21 млн на исследования вакцины Не остались в стороне и российские олигархи: • Олег Дерипаска сделал важное заявление о границах РФ • Алишер Усманов вывел $50 млн из Москвы,0,0,0,0,0,0
rus_87c9d03d607dc59294e2e48eac825313,"Санкции Соединённых Штатов не исключают того факта  что ""Украина"" - это часть России.",0,0,0,0,0,0
rus_87d42f6d5d412f1762ba9da1023f5cf6,Народ есть туповатый и толстокожий  дистанцию на соблюдают над теми кто в масках смеются полное уродство самосознания у людей все как сектанты твердят что нет никакой эпидемии.,0,0,0,0,0,0
rus_87e797c427bd3a0dfa876b09086968ec,"Ну
С ""русскими"" чертами мало что сделаешь
Азиаты тоже не особо парятся  когда делают косплей кого-то европеоидного
На фотках азиаты (как минимум на 3)  естественно  им скрываться особо не нужно",0,0,0,0,0,0
rus_87ed0ffcc8a14c4e0b49cbe41a5dd5a6,Отсрочка не для всех  Вирус и мигранты  Завалят Мусором? // Галопом по Европам №185,0,0,0,0,0,0
rus_881404dd5c434313cbfdf613cbd8c102,коих 1% на весь мир блять и которых вы желаете вытравить из-за того  что о боже есть извращенцы претворяющиеся трансами  то следующие на очереди геи и лесбиянки  ибо вы упростите работу скрепным  потом би  а дальше отнятие прав у женщин  так как это простая нахуй формула  заставить людей сраться,1,0,0,0,1,0
rus_881b922573ff0fe71ad7dfefeb68ea4f,"Коронавирусом болеют только мужчины и женщины!
Остальные 89 гендоров : фууух",0,0,0,0,0,0
rus_881c36de437a7c0b69319d76ad4e3fdd,Как же я устала болеть. Видимо  последняя донация повлияла на меня совсем не хорошо: ослабший организм влегкую сдался на милость микробищам и вирусам,0,0,0,0,0,0
rus_882eacc22dbeef9ef658d21949295742,@USER Ничего удивительного  временно переобулись. Кушать хотят  а где они столоваться-то будут  как не в России? Одним словом-евреи!,1,0,1,0,0,0
rus_884ad2f524904148cb38098e30cbcf37,"Сейчас Зеленский и его пропагандисты уверяют народ  что его дали обворовать  но он должен ради этого радоваться.
Власти  уже просрочившие свои сроки пребывания  фактически обязали Украину пожизненно выплачивать контрибуцию.""🤨🤦‍♂️🤦‍♂️🤦‍♂️😡🙏",1,1,0,0,0,0
rus_884bba548ff65ef18407d0a25ae61e88,До 24 апреля дома. #карантин #коронавирус #украина В Украине продлили карантин и ввели режим чрезвычайной ситуации. Что это такое - на фото.,0,0,0,0,0,0
rus_8861b6dfc08bbaa28a3b2d70b0923475,@USER @USER @USER Религия личное дело каждого. И грязными лапами  зараженными вирусом  прошу не лезть.,0,0,0,0,0,0
rus_887109fd7ab2ae02bd8a00addb4898fb,в самолёте-вместо масок группа захвата аэропорта. Следом пилят остальные силы.Русско-еврейская диаспора нам поможет.Евреев всё время в 0мерике притесняют.Ну и само-собой не зря же мы Трампушку выбирали-он не даст выйти войскам из казарм.К тому же они всё равно в Афгане шмаль дуют,1,1,1,0,0,0
rus_8884a01ebacf99b036f0c51786fe6785,Уважаемые граждане! Пользуйтесь онлайн-услугами! ⠀На сегодняшний день все ЦОНы по стране работают в штатном режиме. Приняты защитные меры. Во избежание распространения коронавирусной инфекции было принято решение заводить граждан в помещения ЦОН группами по несколько человек.,0,0,0,0,0,0
rus_88871a9505619868c3560acc44ed6fe3,"Маск ... Вспомнил сцену из сериала the boys. Супергероиня Штромфронт  фашистка ставшая популярной блогеркой в наши дни в беседе произносит: ""люди любят меня  им нравится что я говорю  им просто не нравится слово нацист"". 
Хороший сериал  очень современный и неглупый  хоть порой им и притворяется.",0,0,0,0,0,0
rus_88893504d5ef6625fa1766991257d5ee,@USER Тут как минимум четверо из семерых евреи....,0,0,0,0,0,0
rus_888b2d6585fd4801c6b63194552fec8a,надеюсь отпустят тебя  мне кажется вас одних из первых должны были распустить на карантин а я походу работаю как обычно  обида,0,0,0,0,0,0
rus_889c7f7abfe84d8197f1d2fa917b8ba8,Вижу ответы девушек  которые аппелируют статистикой и теми же словами  которые говорят мужчины-абьюзеры Солнышки  вы ничем не лучше тех  против кого вы боролись раньше То  что сделала его бывшая жена никак не оправдывает ее. И да  у насилия нет гендера. #JusticeForJohnnyDepp,1,0,0,0,1,0
rus_889faea64593586ecf65592d3d61b999,@USER @USER Есть враг с которым нельзя договориться  это бандеровец.,1,1,0,0,0,0
rus_88a11bdd35ccc41eee35c1cf0334bc12,"Как-то раз настоящий атеист почитал Лакана  а потом захотел трахаться.

Тогда атеист вспомнил  что девушка  как и Бог - просто символический уровень. И испытал удовольствие просто так. И даже кончил  без руки.

Потому что он не верил больше в девушек. Это же просто символ  активирующий приятность.",0,0,0,0,0,0
rus_88b742b46c9344eee0ad09be473aadd0,Про мигрантов не вижу смысла говорить – в Москве тоже одни чурки. Я не чувствую себя в безопасности  садясь в метро  в автобус  идя по улице. Разумеется  и среди русских много быдла  они тоже могут представлять опасность для хрупкой девушки  но именно чурки наглеют в край по моему опыту,1,0,1,0,0,0
rus_88c0891a5ea5b439b8a06c372a623450,Карантин в моём городе: Суббота:вчера пенсионеры сорвали ограждение с детской площадки  расселись на лавочках и громко ругали власть  МЧС прислало смс что автомобили могут ездить только по спецпропускам.Сегодня впервые не позвонил шеф постепенно осознаёт:да совсем совсем карантин,0,0,0,0,0,0
rus_88d0cff0fc4cffcecd217a64a151e529,Религия это заболевание вызванное вирусом  поражающим организм носителя  обладающим высокой скоростью распространения и стойкостью к препаратам. Надежным лекарством от него является знание. Регулярный прием его  в профилактических целях  полностью предотвращает заражение.,1,0,0,1,0,0
rus_88d5bda1ea6cfd089f2754daef7f0d9f,С искренностью и настойчивостью  человек  может постигнуть  Бога через все религии.  Бога постигнут вайшнавы   а также постигнут шакты   ведантисты и брахмосы. Мусульмане и христиане постигнут Его тоже.  Все обязательно постигнут Бога  если они упорны и искренни.,0,0,0,0,0,0
rus_88d6c2d6bd70c86002e4866e5b21d552,карантин начал менять мой режим сна. ложусь поздно  просыпаюсь рано. такими темпами слягу от недостатка сна,0,0,0,0,0,0
rus_88d828ddb1b76b1284de24cfb62b0b0d,У нас в Алматы даже мужчины - молодые и средних лет надели маски хотя еще несколько дней назад посмеивались и стеснялись. Старики похоже бессмертны.,0,0,0,0,0,0
rus_88e086d21a8d7916279ab05c4018d771,"@USER Нахера??? Вирус живёт на асфальте 4 часа. За ночь они все погибают. 
Кто мне объяснить?",0,0,0,0,0,0
rus_890d8e9ad533ae34bdcea6e67b05b1ce,Женщины которые в масках такие секси,0,0,0,0,0,0
rus_894b7443845ca467176aa406b2a8f520,@USER @USER Дело в том  что санкции России до лампочки  как мы вам не хотелось обратного,0,0,0,0,0,0
rus_8959402e4edc4c935f0a945e1b494da7,"А вы заметели что пропагандисты (типа Варламова) когда хотят показать как в Рашке все хуево-  делают снимки именно ранней весной когда тает снег и везде грязь и серое небо? 
А почему не Летом кода все чисто  всё цветет  трава-зеленая и светит солнышко?",1,1,0,0,0,0
rus_8960dd5495ad6b119eb5522f12288468,План может быть только один: дождаться   пока американцы  евреи или немцы сделают  а потом купить,0,0,0,0,0,0
rus_8964550cd4927ad03f9d596255dca17a,@USER @USER @USER В общем  пока всё выглядит так  что наши братья-турки попросили нас по хорошему не лезть туда.,0,0,0,0,0,0
rus_896a36ca5fb82fb5d4a47cf8ddf6fb1d,Судя по тому  что статьи только в России и Израиле  бегут от карантина исключительно евреи,0,0,0,0,0,0
rus_896adb36e9fdb19abe7c4ac96f8e84e1,@USER Турки очень далеки от нас   дальше имеют мелких   от рашки не куда не деться,1,0,1,0,0,0
rus_89ad2d3a3270fb26d86cadb1b5d14b1a,"> я предположил  что это старая европейская традиция прогонять чуму из города шумом и стуком  которую  стесняясь  маскируют под новейшую традицию ""салют невидимым врачам"" разумеется  жду возрождения традиции аутодафе под видом санитарных мероприятий к нарушителям карантины",0,0,0,0,0,0
rus_89b35df03b001321c86cd4190c642561,@USER Турки забыли сезон без русских. Скоро вспомнят.,0,0,0,0,0,0
rus_89bad1aa6b94ff7eaf2a261ebc469ddd,"Демба Ба высказался о предложении протестировать вакцину от туберкулеза БЦЖ как средство защиты от коронавируса на жителях Африки. ""Добро пожаловать на Запад  где белые люди считают себя настолько лучше остальных  что расизм становится нормальным явлением"".",1,0,1,0,0,0
rus_89be1cfbea984c1b8b06eed7823824e5,В Италии запретили проведение савдеб. Даже любовь бессильна перед Covid-19 #шутка #коронавирус #лгбт,0,0,0,0,0,0
rus_89bfe6ccddb3cef6fab1934f6d115875,Это пост Кейли рей арт  направленный на сохранение дистанции при карантине. Вроде бы хороший посыл  но посмотрите НАСКОЛЬКО сексуализированны женщины. И это в паблике про феминизм.,1,0,0,0,1,0
rus_89c1882302a8e368827e496c7718d6e7,О  тоже брат айтишник 🩷,0,0,0,0,0,0
rus_89e370b3d333e0d4ca42646696917c04,Ну так одна волонтёр пыталась помочь  маски в больницу передать  так ей мусора пздюлей навалили и в обезьянник закрыли  ибо помощь на РФ  без команды из телевизора  слишком подозрительная вещь и попахивает экстремизмом.,0,0,0,0,0,0
rus_89ef00c37e3ebaf9a743cf1496357aed,Немцы в шоке от того  что мусульмане назло собираются толпами вокруг мечетей во время пандемии (С) Мультикультуризм Хотя саудиты  например в своем уме и на вход мпчети позакрывали,1,0,0,1,0,0
rus_8a0d6f3088decbecaa1d996f241bf118,Лечение короны - это молитва и вхождение в ислам  когда они говорят Богу  Богу  Мухаммеду  Посланнику Бога  Хранителю Бога,0,0,0,0,0,0
rus_8a58d802f2b4c92bbb810ae9e4aab677,"Индуцировать своим бредом престарелого оранжевого шизофреника не составило труда.

В итоге долбоёбы-сектанты из МАГА  своими голосами обеспечившие этот ужас  через три года поимеют яйца по $20 за штуку и полностью разорённую страну.",1,1,0,0,0,0
rus_8a69963149f44113cafb9deb023c7252,Согласен полностью. Из всех утюгов квирус преподносится как смертный приговор  в то время как в Германии смертность полпроцента. Интересно Белоруссию будет посмотреть. Если через три месяца одурь пройдет  карантины снимутся  Лукашенко внезапно окажется эталоном здравомыслия.,0,0,0,0,0,0
rus_8a69e998d9a9468061eeab9333fb584a,дорогой дневник сегодня 4 августа 2021 года. идёт уже хер знает какая неделя порабощения всего человечества самоизоляцией. твиттерские женщины отклячив задницы выходят на улицы и насилуют мужчин вышедших за пропитанием,1,0,0,0,1,0
rus_8a6a8c31b1a1b233e148b011d397b075,Только второй день карантина а я уже СЧАТЛИВА в том плане что я отдыхаю  делаю что-то для себя  я не бегаю весь день в сумасшедшем режиме  я живу  а не существую  как это было во время учёбы.,0,0,0,0,0,0
rus_8a99d7696289b15909aa697b5e9cf001,Беленов о коронавирусе: «В Европе всегда больше проблем: эмигранты дебоширят  людей насилуют»,0,0,0,0,0,0
rus_8aab9255e1c829943305b69188369781,ееее истерия вокруг вируса привела к вспышке расизма,0,0,0,0,0,0
rus_8ac082576d0de1c62e18dfbda0c693e7,Хотя есть плюс в продлении карантина. Чем меньше я буду ходить на работу  тем я буду спокойнее  потому что там работают мужчины которые меня раздражают: Кирилл Рыдкин  Константин Иванов  Михаил Охмак. А еще Надежда которая не хочет рефлексировать внутреннюю мизогинию,0,0,0,0,0,0
rus_8ac9907cc6ce708afb4baf993aaca6e6,Евреи всю свою историю готовились к пандемии - носили маски на макушках,1,0,0,1,0,0
rus_8ae173bfa12bb07626a4fe7b51899f20,Народ везде одинаков. Толерантность кончается  когда речь идёт о выживаемости. Люди готовы убить друг друга  если ты заражён. Цивилизованная Европа превращается а дикую азиатщину. Маски сняты.,1,0,1,0,0,0
rus_8af48aa8743f70300d97263ff0ac16aa,"Семья поделилась на два фланга 
Мужчины пытаются доказать женщинам что коронавирус намного серьезнее чем они думают",0,0,0,0,0,0
rus_8b0efdaa86e3363d758fe0160776d6cb,Почитайте  как пережидают самоизоляцию и карантин мигранты  оставшиеся в Москве,0,0,0,0,0,0
rus_8b150c1d9c7de612b1126f131f4ac2d8,@USER Пока у меня не будет 50 тыщ на ноутбук  на сиськи наложены санкции,0,0,0,0,0,0
rus_8b2120dab584bdeceeeedb94bb5d07da,и ваще хватит всех делать гетеро это пропаганда ваще что если дети увидят как вы им это объясните🥺🥺🥺,1,0,0,0,1,0
